chat_id,github_link,gpt_link,Type of issue/Problem (#1),Type of issue/Problem (#2),Did ChatGPT help with the issue,How did ChatGPT help with the issue,Explanations for why ChatGPT was helpful (#1),Explanations for why ChatGPT was helpful (#2),Explanations for why ChatGPT was NOT helpful,Notes,owner/repo,primary_language,stars,contributors,forks,username_shared_link,user_public_repos,user_followers,user_account_age_years,user_contributions,num_files,num_lines
720,https://github.com/MayamaTakeshi/sip-lab/issues/92,https://chat.openai.com/share/84e6ce44-5ab4-4cb6-8072-cc9f22676e74,information retrieval,,Yes,,idea generation and brainstorming,,,,MayamaTakeshi/sip-lab,C++,2,3,2,MayamaTakeshi,204,20,10,27,90,29498
724,https://github.com/ObjectVision/GeoDMS/issues/684,https://chat.openai.com/share/5518acdd-4f17-4811-bb39-df953efa5a64,information retrieval,,Yes,,idea generation and brainstorming,,,,ObjectVision/GeoDMS,C++,6,5,1,MaartenHilferink,0,4,11,28,956,187046
725,https://github.com/WordPress/wordpress-playground/issues/1096,https://chat.openai.com/share/3b101d51-9e22-49f6-952f-6fcee3ef4344,code generation and implementation,,Yes,,explicit positve comment,,,,WordPress/wordpress-playground,JavaScript,1545,30,209,0aveRyan,16,120,9,14,5522,2822669
726,https://github.com/pixeltris/YgoMaster/issues/344,https://chat.openai.com/share/d88f7e50-d79d-4a0f-88b7-eedc49dc3261,code enhancement,,Yes,,idea generation and brainstorming,,,,pixeltris/YgoMaster,C#,725,6,107,Merik2013,1,2,9,20,475,135616
734,https://github.com/DiogenesAnalytics/parley/issues/21,https://chat.openai.com/share/358250b2-5fd1-49d7-b4a5-0ae57f2581ff,tool/library/api usage queries,code generation and implementation,Yes,,direct implementation,,,,DiogenesAnalytics/parley,Python,0,1,2,DiogenesAnalytics,13,3,1,26,20,2887
739,https://github.com/TolimanSpace/toliman-flake/issues/2,https://chat.openai.com/share/97c3be3b-8753-4c48-9c8c-68f684a69ff0,debugging and code repair,,Yes,,idea generation and brainstorming,,,,TolimanSpace/toliman-flake,Python,0,3,0,christhechris,21,2,13,27,16,444
740,https://github.com/launchdarkly/dotnet-server-sdk/issues/185,https://chat.openai.com/share/6811c6fd-4a1f-4e2c-9fe9-927a64ee8aee,code generation and implementation,,Yes,,issue discovery and planning,,,,launchdarkly/dotnet-server-sdk,C#,54,26,25,alexn-tinwell,0,0,3,5,270,24592
742,https://github.com/ObjectVision/GeoDMS/issues/671,https://chat.openai.com/share/d6925725-16be-4b57-9303-1857e4508e46,tool/library/api usage queries,,Yes,,direct implementation,,,,ObjectVision/GeoDMS,C++,6,5,1,MaartenHilferink,0,4,11,28,956,187046
743,https://github.com/datasette/datasette-paste/issues/6,https://chat.openai.com/share/a38933bf-fa00-4906-8b0c-6b9158338b3e,code generation and implementation,,Yes,,explicit positve comment,direct implementation,,,datasette/datasette-paste,HTML,3,1,0,simonw,761,6113,16,20,9,689
744,https://github.com/Aligary/CS472_Group1/issues/82,https://chat.openai.com/share/728cb4ce-3388-44dd-b984-2471ed80f33d,code enhancement,,Yes,,direct implementation,,,,Aligary/CS472_Group1,Python,0,10,9,sooble13,4,1,0,23,32,1158
746,https://github.com/39otsu/cs472-group4/issues/72,https://chat.openai.com/share/8c00b422-463b-4cfb-91ad-db7b45936dbc,code generation and implementation,,Yes,,explicit positve comment,direct implementation,,,39otsu/cs472-group4,Python,0,10,9,39otsu,14,1,3,9,98,4744
748,https://github.com/OpenAdaptAI/OpenAdapt/issues/570,https://chat.openai.com/share/19cc37a0-750f-451a-95cf-acad27efb7b6,code enhancement,,Yes,,engagemnet (emoji) signals,,,,OpenAdaptAI/OpenAdapt,Python,654,16,80,abrichr,51,30,13,26,189,21959
750,https://github.com/moses-palmer/pynput/issues/588,https://chat.openai.com/share/96402fab-772f-4ca1-8b95-c1646522d51d,debugging and code repair,,Yes,,explicit positve comment,,,,moses-palmer/pynput,Python,1714,19,239,NSC9,5,1,2,28,47,7015
751,https://github.com/darklang/dark/issues/5314,https://chat.openai.com/share/655953d0-d50c-49d5-a4f3-8ca740a1a4bb,system design and architecture,tool/library/api recommendation,Yes,,idea generation and brainstorming,,,,darklang/dark,F#,1617,30,89,StachuDotNet,68,53,12,23,477,122139
752,https://github.com/Police-Data-Accessibility-Project/data-source-identification/issues/43,https://chat.openai.com/share/c08fcb30-7012-443d-8a2e-0a8d448e05d7,tool/library/api recommendation,,Yes,,idea generation and brainstorming,,,,Police-Data-Accessibility-Project/data-source-identification,Python,5,6,6,maxachis,30,3,5,18,65,16996
753,https://github.com/obsidian-tasks-group/obsidian-tasks/issues/2693,https://chat.openai.com/share/909488a1-3a3d-4a93-9553-fec0ac2a4bbc,code generation and implementation,,Yes,,explicit positve comment,direct implementation,,,obsidian-tasks-group/obsidian-tasks,TypeScript,2171,30,219,claremacrae,164,225,10,24,1141,182808
754,https://github.com/rqlite/helm-charts/issues/20,https://chat.openai.com/share/ae21ced0-e889-491f-b594-ef2b42c2d62d,system design and architecture,,Yes,,idea generation and brainstorming,,,,rqlite/helm-charts,Smarty,8,2,0,otoolep,74,674,13,22,15,662
755,https://github.com/remix-run/remix/issues/8898,https://chat.openai.com/share/892bd94c-076c-4a5d-9224-f7feeca3d794,information retrieval,,Yes,,idea generation and brainstorming,,,,remix-run/remix,TypeScript,28136,30,2362,kiliman,150,279,15,27,866,120025
761,https://github.com/stakevrun/frontend/issues/87,https://chat.openai.com/share/c056cdd7-2039-4eac-a72f-7fecf7964e3b,code generation and implementation,,Yes,,issue discovery and planning,,,,stakevrun/frontend,TypeScript,1,3,0,frankmchugh,10,0,2,30,55,30282
762,https://github.com/simonw/shot-scraper/issues/147,https://chat.openai.com/share/71c5302f-bb92-4bd8-8eb3-311d855311b0,information retrieval,,Yes,,idea generation and brainstorming,,,,simonw/shot-scraper,Python,1547,18,68,simonw,761,6113,16,20,26,2472
766,https://github.com/JCKalt/General-Work/issues/130,https://chat.openai.com/share/3e7f5507-c5f3-4724-9feb-7e43ec075089,debugging and code repair,,Yes,program repair,direct implementation,explicit positve comment,,,JCKalt/General-Work,,0,1,0,JCKalt,3,1,1,30,1,1
770,https://github.com/sadevana/best-to-do-ever/issues/31,https://chat.openai.com/share/a3f154e1-84dc-4172-90d1-997466a2f7db,system design and architecture,,Yes,,idea generation and brainstorming,,,,sadevana/best-to-do-ever,Swift,0,2,0,AAKrasnova,3,12,9,4,112,7824
782,https://github.com/Shreya-R-Dixit-Memorial-Foundation/EyeDaV2/issues/7,https://chat.openai.com/share/e377307e-039a-4f1d-a4e9-cbaa462474a2,system design and architecture,,Yes,,idea generation and brainstorming,,,,Shreya-R-Dixit-Memorial-Foundation/EyeDaV2,Python,2,3,0,arunbatchu,4,7,14,0,20,52152
784,https://github.com/Bootstrap-Academy/Bootstrap-Academy/issues/46,https://chat.openai.com/share/19e05dae-6b61-4671-a91c-b751701d683d,debugging and code repair,,Yes,,explicit positve comment,,not related,,Bootstrap-Academy/Bootstrap-Academy,,80,3,1,TheMorpheus407,21,1308,7,3,7,257
790,https://github.com/mpoon/gpt-repository-loader/issues/40,https://chat.openai.com/share/07238a64-c9af-4224-a1ca-04bbab60e07a,debugging and code repair,,Yes,,explicit positve comment,,,,mpoon/gpt-repository-loader,Python,2448,3,192,hfvienna,4,0,1,13,8,126
791,https://github.com/icecube/pisa/issues/54,https://chat.openai.com/share/9c9bdec2-3c94-47b1-9233-32c3da3fa31d,system design and architecture,,Yes,,direct implementation,,,,icecube/pisa,Python,18,30,47,LeanderFischer,7,1,5,28,241,125249
792,https://github.com/openactive/dataset-utils/issues/2,https://chat.openai.com/share/b8e2bc63-1ea1-4503-aa6f-15f668355932,code generation and implementation,test generation,Yes,,direct implementation,,,test generation,openactive/dataset-utils,HTML,0,2,1,civsiv,3,1,8,17,13,12726
793,https://github.com/SuffolkLITLab/docassemble-ALToolbox/issues/121,https://chat.openai.com/share/251096a4-15b5-4fb1-9347-64bf12970776,program generation,,Yes,,idea generation and brainstorming,,,,SuffolkLITLab/docassemble-ALToolbox,Python,12,4,2,nonprofittechy,64,90,10,27,77,6998
796,https://github.com/zkSNACKs/WalletWasabi/issues/11287,https://chat.openai.com/share/9eee2d11-72be-4008-9662-743cfce09a45,code enhancement,,Yes,,direct implementation,,,,zkSNACKs/WalletWasabi,C#,2050,30,488,nopara73,125,481,9,28,1781,126252
798,https://github.com/TryQuiet/quiet/issues/540,https://chat.openai.com/share/1491b99e-d50c-463f-af00-d8e389644bc1,code generation and implementation,,Yes,,explicit positve comment,,,,TryQuiet/quiet,C,1876,30,76,holmesworcester,46,29,14,22,1836,449213
799,https://github.com/MatrixAI/js-quic/issues/24,https://chat.openai.com/share/34ecb6cd-1251-4ab2-b797-92d860e034f1,debugging and code repair,,Yes,,idea generation and brainstorming,,,,MatrixAI/js-quic,TypeScript,9,2,0,CMCDragonkai,14,212,13,30,260,88138
803,https://github.com/Quran-Journey/backend/issues/124,https://chat.openai.com/share/b4ab526c-0037-4fcc-b96e-7919e3e6e579,system design and architecture,,Yes,,direct implementation,explicit positve comment,,,Quran-Journey/backend,TypeScript,5,5,1,osamaramihafez,17,13,6,11,124,419812
805,https://github.com/fireproof-storage/fireproof/issues/21,https://chat.openai.com/share/c1f74595-5538-4d6d-91ca-3c1753732be8,code enhancement,,Yes,,direct implementation,,,,fireproof-storage/fireproof,TypeScript,202,7,13,jchris,210,672,16,28,219,27018
807,https://github.com/simonw/llm/issues/246,https://chat.openai.com/share/3b4ae422-17eb-4855-a5d7-e39d3f58c1f7,code generation and implementation,,Yes,,direct implementation,,,,simonw/llm,Python,3206,19,155,simonw,761,6113,16,20,66,8895
808,https://github.com/simonw/sqlite-chronicle/issues/2,https://chat.openai.com/share/274b8d60-f592-4b29-81cc-6a0fc979f7c5,code generation and implementation,,Yes,,idea generation and brainstorming,,,,simonw/sqlite-chronicle,Python,25,1,0,simonw,761,6113,16,20,8,570
809,https://github.com/simonw/sqlite-chronicle/issues/2,https://chat.openai.com/share/9ae427ba-7fc7-4541-9037-04dc644d8f71,code generation and implementation,,Yes,,idea generation and brainstorming,,,,simonw/sqlite-chronicle,Python,25,1,0,simonw,761,6113,16,20,8,570
810,https://github.com/MatrixAI/js-quic/issues/54,https://chat.openai.com/share/b10af494-cdc5-46f1-b845-f4a5b1d594c0,information retrieval,,Yes,,idea generation and brainstorming,,,,MatrixAI/js-quic,TypeScript,9,2,0,CMCDragonkai,14,212,13,30,260,88138
814,https://github.com/kaist-cp/cs220/issues/273,https://chat.openai.com/share/36910020-c0b1-4267-9a94-2f58ed8db1a0,debugging and code repair,,Yes,,explicit positve comment,,,,kaist-cp/cs220,Rust,208,16,42,sean9892,17,15,5,0,85,4858
816,https://github.com/simonw/symbex/issues/40,https://chat.openai.com/share/890c9895-ae24-4a2d-b0a5-7066c4266e48,code generation and implementation,,Yes,,explicit positve comment,direct implementation,,,simonw/symbex,Python,213,1,6,simonw,761,6113,16,20,15,2222
817,https://github.com/MatrixAI/Polykey/issues/536,https://chat.openai.com/share/4a3402ac-b8b2-4682-ab71-5d01b4593924,information retrieval,,Yes,,idea generation and brainstorming,,,,MatrixAI/Polykey,TypeScript,27,11,4,CMCDragonkai,14,212,13,30,1811,482767
821,https://github.com/AnKing-VIP/AnKing-Note-Types/issues/148,https://chat.openai.com/share/4c611c41-8f5d-40a1-addb-7ee495ed6853,code generation and implementation,,Yes,,idea generation and brainstorming,,,,AnKing-VIP/AnKing-Note-Types,HTML,40,8,20,shmuelsash,6,0,6,20,114,18908
822,https://github.com/odoo/odoo/issues/126140,https://chat.openai.com/share/c1a94bb0-0536-4c93-a12b-54ce2eed44de,code generation and implementation,,Yes,,idea generation and brainstorming,,,,odoo/odoo,Python,35332,30,23019,ianbmacdonald,1,1,10,4,32520,10921097
823,https://github.com/andrew-delph/cloud-video-call/issues/465,https://chat.openai.com/share/36b0b3a9-d23c-4a66-a9b1-4beb1bcede43,tool/library/api usage queries,,Yes,,direct implementation,,,,andrew-delph/cloud-video-call,TypeScript,0,1,0,andrew-delph,10,7,9,23,335,1549028
824,https://github.com/TechNickAI/AICodeBot/issues/4,https://chat.openai.com/share/207c1f53-dd6a-4a19-a3f8-04b6f3b611cf,tool/library/api usage queries,,Yes,,direct implementation,,,,TechNickAI/AICodeBot,Python,44,5,11,TechNickAI,64,55,14,4,55,3767
827,https://github.com/simonhamp/laravel-nova-csv-import/issues/70,https://chat.openai.com/share/aa72b7fb-fb5f-432c-b295-a2e68c3e61fd,code enhancement,,Yes,,idea generation and brainstorming,,,,simonhamp/laravel-nova-csv-import,PHP,156,13,76,HeadStudios,24,0,11,23,49,2343
829,https://github.com/openactive/developer-documentation/issues/59,https://chat.openai.com/share/178b5db1-bda1-4ba4-a0f3-594e78489add,information retrieval,,Yes,,explicit positve comment,,,,openactive/developer-documentation,JavaScript,0,3,3,nickevansuk,12,11,11,20,116,14657
831,https://github.com/The-Poolz/EthSmartContractIO/issues/63,https://chat.openai.com/share/e3b4ae7c-87fe-494f-919c-57b46d9e177c,code enhancement,,Yes,,direct implementation,,,,The-Poolz/EthSmartContractIO,C#,1,2,1,ArdenHide,14,5,4,20,58,1807
834,https://github.com/openziti/ziti/issues/911,https://chat.openai.com/share/5b553595-0ed0-4696-b759-65dfa139322f,information retrieval,,Yes,,idea generation and brainstorming,,,,openziti/ziti,Go,2175,30,126,qrkourier,108,37,12,13,1669,225429
835,https://github.com/openziti/ziti/issues/911,https://chat.openai.com/share/803e492a-4f22-448b-bd03-1489fe86eb3d,information retrieval,,Yes,,idea generation and brainstorming,,,,openziti/ziti,Go,2175,30,126,sabedevops,6,8,7,0,1669,225429
836,https://github.com/axjasf/YNAB-Categorizer/issues/16,https://chat.openai.com/share/e28c7954-d2b5-4807-86cc-3a1e10671433,code generation and implementation,,Yes,,explicit positve comment,,,,axjasf/YNAB-Categorizer,Jupyter Notebook,0,1,0,axjasf,3,0,6,0,6,2666
838,https://github.com/kaist-cp/cs220/issues/254,https://chat.openai.com/share/6a14796c-31bc-4fc1-b7af-89c4e95b6459,information retrieval,,Yes,,idea generation and brainstorming,,,,kaist-cp/cs220,Rust,208,16,42,1starJ,1,0,0,0,85,4858
839,https://github.com/nyx-space/anise/issues/35,https://chat.openai.com/share/2f397ea3-c3bb-4d08-bc61-901c1fba623b,code generation and implementation,,Yes,,direct implementation,,,,nyx-space/anise,Rust,39,4,7,ChristopherRabotin,58,84,10,22,159,19285
840,https://github.com/ubiquity/ubiquibot/issues/809,https://chat.openai.com/share/e8f7eb03-807f-44f3-b7fe-3d883dcf08e4,information retrieval,,Yes,,explicit positve comment,,,,ubiquity/ubiquibot,TypeScript,15,24,59,0x4007,53,63,10,17,124,7898
841,https://github.com/nuhmanpk/Webtrench/issues/10,https://chat.openai.com/share/94563ef8-29de-4a93-8693-69af585b5013,information retrieval,,Yes,,explicit positve comment,,,,nuhmanpk/Webtrench,Python,20,2,5,danieljose,3,0,9,0,13,1072
842,https://github.com/simonw/datasette.io/issues/145,https://chat.openai.com/share/e41efb6d-eae7-454d-9aa2-5284683ba9f9,program generation,,Yes,,direct implementation,,,,simonw/datasette.io,HTML,82,14,19,simonw,761,6113,16,20,62,5320
843,https://github.com/Sync-Space-49/syncspace-server/issues/3,https://chat.openai.com/share/2bf9a9e5-2c76-435e-bb9c-caa9ef5a8844,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,Sync-Space-49/syncspace-server,Go,0,2,0,DylanHalstead,12,22,3,23,35,5470
848,https://github.com/mprib/pyxy3d/issues/439,https://chat.openai.com/share/50c8e7f0-eec8-42a7-9289-188e8b1251fe,code generation and implementation,,Yes,,direct implementation,,,,mprib/pyxy3d,Python,142,4,9,mprib,17,14,6,24,283,1466543
849,https://github.com/simonw/symbex/issues/19,https://chat.openai.com/share/b9873d04-5978-489f-8c6b-4b948db7724d,code generation and implementation,,Yes,,explicit positve comment,,,,simonw/symbex,Python,213,1,6,simonw,761,6113,16,20,15,2222
850,https://github.com/erikengervall/fast-find-in-files/issues/1,https://chat.openai.com/share/c86b3a57-48ff-4a4c-b56b-7e9943c30bf3,code enhancement,,Yes,,explicit positve comment,,,,erikengervall/fast-find-in-files,C,3,3,2,EladBezalel,33,333,10,8,33,1685
851,https://github.com/Elucidation/AirportMileageCalculator/issues/1,https://chat.openai.com/share/0e575853-d732-4bde-87ac-5726b3ad0b37,program generation,,Yes,,direct implementation,,,,Elucidation/AirportMileageCalculator,JavaScript,0,1,0,Elucidation,87,122,13,1,10,11719
854,https://github.com/andrew-delph/cloud-video-call/issues/356,https://chat.openai.com/share/663e8976-b604-4eca-9cb9-2be08351bd30,information retrieval,,Yes,,idea generation and brainstorming,,,,andrew-delph/cloud-video-call,TypeScript,0,1,0,andrew-delph,10,7,9,23,335,1549028
855,https://github.com/MatrixAI/js-db/issues/5,https://chat.openai.com/share/d09826e1-ebb0-4584-9e89-d379ac7363b8,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,MatrixAI/js-db,TypeScript,5,3,0,CMCDragonkai,14,212,13,30,176,38717
857,https://github.com/dobbelina/repository.dobbelina/issues/407,https://chat.openai.com/share/7a5b8100-455a-4299-98fb-ff34c3d50248,code enhancement,,Yes,,idea generation and brainstorming,,,,dobbelina/repository.dobbelina,Python,253,15,90,ErosVece,3,8,6,11,417,35534
858,https://github.com/omegaui/linux-voice-control/issues/13,https://chat.openai.com/share/c89a2b32-e45a-4134-9088-e28ba068f816,tool/library/api recommendation,,Yes,,explicit positve comment,,,,omegaui/linux-voice-control,Python,116,1,5,matstep0,12,0,8,0,64,2155
859,https://github.com/davidusb-geek/emhass/issues/82,https://chat.openai.com/share/6a5bd9ed-f67f-4c32-a5d7-96e06de1255d,debugging and code repair,,Yes,,explicit positve comment,,,,davidusb-geek/emhass,Python,253,12,49,purcell-lab,25,5,3,30,112,34562
863,https://github.com/MatrixAI/Polykey/issues/526,https://chat.openai.com/share/d09826e1-ebb0-4584-9e89-d379ac7363b8,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,MatrixAI/Polykey,TypeScript,27,11,4,CMCDragonkai,14,212,13,30,1811,482767
865,https://github.com/MatrixAI/js-ws/issues/3,https://chat.openai.com/share/8cb1acc0-88e9-4846-89f3-2bd3840dba6f,tool/library/api usage queries,,Yes,,direct implementation,,not related to the issue,,MatrixAI/js-ws,TypeScript,2,3,0,CMCDragonkai,14,212,13,30,219,51412
866,https://github.com/simonw/symbex/issues/18,https://chat.openai.com/share/b062955d-3601-4051-b6d9-80cef9228233,code generation and implementation,test generation,Yes,,,,,test generation,simonw/symbex,Python,213,1,6,simonw,761,6113,16,20,15,2222
873,https://github.com/MatrixAI/js-rpc/issues/2,https://chat.openai.com/share/8786aa4f-53c2-4b25-95a0-c29e7223da12,information retrieval,,Yes,,idea generation and brainstorming,,,,MatrixAI/js-rpc,TypeScript,4,4,0,CMCDragonkai,14,212,13,30,174,44012
875,https://github.com/MatrixAI/js-mdns/issues/1,https://chat.openai.com/share/0b86282d-7073-41c5-ba97-40de9902ae01,information retrieval,system design and architecture,Yes,,idea generation and brainstorming,,,,MatrixAI/js-mdns,TypeScript,0,3,0,CMCDragonkai,14,212,13,30,56,19450
